id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,Churn
121385,neutral or dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,3129,2,4,2,1,5,2,5,5,3,4,5,4,4,5,0,0,1
82563,satisfied,Female,Loyal Customer,46,Business travel,Business,2405,2,2,2,2,4,4,4,3,3,5,5,4,5,4,181,176,0
111720,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1710,3,5,3,5,5,3,5,5,4,5,4,3,5,5,21,9,1
82617,satisfied,Male,Loyal Customer,20,Personal Travel,Eco,2094,5,4,5,2,2,5,2,2,3,5,4,3,5,2,5,28,0
54488,neutral or dissatisfied,Female,disloyal Customer,30,Business travel,Eco,2326,3,3,3,2,5,3,5,5,1,3,1,5,2,5,0,0,1
55514,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Business,2461,2,2,2,5,3,2,3,3,4,5,5,3,4,3,1,0,1
5293,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2153,3,1,3,3,5,3,5,5,4,1,3,1,3,5,0,0,1
75024,neutral or dissatisfied,Male,Loyal Customer,55,Business travel,Eco,1249,3,4,4,4,4,3,4,4,4,4,4,1,3,4,2,0,1
95932,neutral or dissatisfied,Female,Loyal Customer,55,Business travel,Business,1838,4,4,4,4,5,3,3,4,4,4,4,1,4,3,26,11,1
85640,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1636,2,3,0,4,4,0,4,4,2,2,1,1,5,4,0,0,1
127914,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Business,2704,3,0,3,2,2,3,2,2,3,2,5,4,4,2,61,52,1
1255,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,294,5,5,2,5,2,4,4,2,2,2,2,3,2,5,0,0,0
36317,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Business,2615,2,5,3,3,2,4,3,4,4,4,2,3,4,1,0,4,1
41519,satisfied,Male,Loyal Customer,49,Business travel,Eco,3016,5,3,5,3,5,5,5,5,5,5,1,4,1,5,0,0,0
93414,neutral or dissatisfied,Male,Loyal Customer,57,Business travel,Business,642,3,2,2,2,3,3,3,3,3,3,3,4,3,4,43,33,1
37454,neutral or dissatisfied,Male,disloyal Customer,50,Business travel,Business,2922,2,2,2,1,5,2,5,5,4,3,3,3,5,5,29,22,1
10583,satisfied,Male,Loyal Customer,30,Business travel,Business,3191,4,4,4,4,5,5,5,5,5,5,4,5,4,5,0,0,0
10552,satisfied,Male,Loyal Customer,36,Business travel,Business,3167,2,2,2,2,2,5,5,5,5,5,5,3,5,3,20,39,0
25312,neutral or dissatisfied,Male,disloyal Customer,63,Business travel,Eco,1768,1,3,1,4,1,1,1,1,2,1,3,2,4,1,0,3,1
62941,satisfied,Female,Loyal Customer,60,Business travel,Business,968,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0,0
127850,satisfied,Female,Loyal Customer,41,Personal Travel,Business,1325,2,2,2,2,3,4,1,4,4,5,4,5,4,2,0,0,0
469,satisfied,Male,Loyal Customer,48,Business travel,Business,3666,0,5,0,4,2,5,5,3,3,3,3,5,3,4,0,15,0
14385,satisfied,Male,Loyal Customer,28,Business travel,Eco,1727,4,1,1,1,4,4,4,4,4,4,4,4,5,4,0,0,0
73926,satisfied,Female,Loyal Customer,35,Business travel,Business,2359,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,0,0
53281,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1824,4,3,3,3,5,3,5,5,1,4,3,4,3,5,2,0,1
61470,satisfied,Female,Loyal Customer,40,Business travel,Business,2307,1,1,1,1,4,4,5,5,5,5,5,3,5,5,0,0,0
91867,satisfied,Female,Loyal Customer,45,Business travel,Business,2269,4,4,5,4,5,5,5,3,3,2,3,5,3,3,0,0,0
113340,satisfied,Female,Loyal Customer,60,Business travel,Business,3010,4,4,4,4,2,4,5,4,4,4,4,4,4,5,36,26,0
119204,satisfied,Male,Loyal Customer,54,Business travel,Business,1689,1,1,1,1,2,4,4,5,5,5,5,5,5,4,0,0,0
85193,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Business,2443,3,3,3,3,3,3,5,3,3,5,5,5,4,3,0,0,1
93856,satisfied,Male,disloyal Customer,25,Business travel,Business,2522,4,0,4,3,4,3,3,4,2,4,5,3,4,3,184,173,1
27017,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1876,4,4,4,4,5,5,5,4,4,4,4,4,4,5,40,51,0
60940,satisfied,Male,disloyal Customer,27,Business travel,Business,2574,5,5,5,1,5,1,1,5,3,5,4,1,5,1,168,165,1
95625,satisfied,Male,Loyal Customer,10,Personal Travel,Eco,2266,0,5,1,4,5,1,4,5,3,3,5,3,5,5,0,0,0
14357,neutral or dissatisfied,Female,disloyal Customer,23,Business travel,Eco Plus,1505,1,5,1,4,3,1,5,3,4,5,4,4,1,3,0,0,1
9026,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Business,1706,2,2,2,1,4,2,5,4,5,2,4,5,5,4,0,0,1
97909,neutral or dissatisfied,Male,disloyal Customer,47,Business travel,Business,2090,1,1,1,5,5,1,5,5,5,4,5,4,4,5,69,61,1
100741,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1325,0,4,0,4,1,0,5,1,4,4,2,3,2,1,12,0,0
16764,neutral or dissatisfied,Female,Loyal Customer,34,Business travel,Eco,1956,1,5,5,5,1,1,1,1,3,2,3,2,4,1,7,0,1
12742,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2541,3,0,3,3,2,3,2,2,2,2,2,1,4,2,0,0,1
8708,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,291,0,2,0,3,1,3,4,2,2,0,2,1,2,1,0,2,0
81311,satisfied,Female,Loyal Customer,53,Personal Travel,Business,1301,0,5,0,4,5,5,4,3,3,0,3,4,3,5,0,14,0
1357,neutral or dissatisfied,Female,disloyal Customer,32,Business travel,Business,2032,2,2,2,2,5,2,5,5,3,3,4,4,4,5,11,20,1
47692,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2695,0,0,0,2,3,4,4,3,3,3,3,4,3,4,1,0,0
111492,satisfied,Male,disloyal Customer,44,Business travel,Business,2146,4,4,4,2,2,4,2,2,4,4,4,3,4,2,0,5,1
12697,satisfied,Female,Loyal Customer,50,Business travel,Eco,725,4,2,2,2,2,1,4,4,4,4,4,3,4,2,0,0,0
113131,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco Plus,1913,3,4,3,3,5,3,5,5,4,2,5,3,5,5,13,1,1
103960,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1736,3,3,3,3,2,5,1,3,3,3,3,4,3,4,21,5,0
123709,neutral or dissatisfied,Female,Loyal Customer,59,Personal Travel,Eco,259,4,1,0,4,3,4,4,1,1,0,1,2,1,1,0,0,1
28276,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco,3642,2,2,2,2,2,2,2,3,2,3,3,2,4,2,17,59,1
110356,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Eco,2034,2,2,2,2,2,2,2,2,1,3,4,3,4,2,0,0,1
60132,satisfied,Female,Loyal Customer,21,Business travel,Business,2509,2,2,2,2,5,5,5,5,4,3,4,3,4,5,0,0,0
31993,satisfied,Female,Loyal Customer,55,Personal Travel,Business,109,5,4,5,4,2,4,5,3,3,5,3,4,3,5,0,0,0
58869,satisfied,Male,Loyal Customer,28,Business travel,Business,1781,5,5,2,5,4,4,4,4,4,2,4,4,5,4,16,14,0
18393,satisfied,Female,Loyal Customer,55,Business travel,Eco,427,4,2,2,2,3,3,2,4,4,4,4,5,4,3,0,0,0
124816,satisfied,Female,Loyal Customer,75,Business travel,Business,1910,2,2,2,2,3,4,5,4,4,4,4,4,4,5,0,0,0
117677,satisfied,Male,Loyal Customer,60,Business travel,Business,1823,1,1,1,1,3,5,4,5,5,5,5,3,5,4,17,4,0
25957,satisfied,Female,Loyal Customer,48,Business travel,Business,993,2,2,2,2,3,4,5,5,5,5,5,4,5,2,10,0,0
129440,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,435,0,3,0,4,3,3,3,3,3,0,3,4,3,2,0,0,0
22848,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1954,3,1,3,3,2,3,2,2,3,1,3,3,3,2,0,0,1
114170,satisfied,Male,Loyal Customer,50,Business travel,Business,884,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0,0
85796,satisfied,Male,Loyal Customer,50,Business travel,Business,131,0,4,0,2,5,3,3,4,4,4,4,5,4,4,2,0,0
97111,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,2935,4,4,4,4,4,4,4,4,3,3,3,2,2,4,1,0,1
61843,neutral or dissatisfied,Male,Loyal Customer,9,Business travel,Eco Plus,2404,4,2,2,2,4,4,3,4,2,1,4,1,4,4,0,0,1
97884,satisfied,Female,Loyal Customer,28,Business travel,Business,3462,4,4,4,4,3,3,3,3,4,4,5,4,5,3,0,0,0
68995,neutral or dissatisfied,Male,disloyal Customer,28,Business travel,Eco,2280,2,2,2,2,2,2,2,4,3,1,1,2,2,2,17,0,1
118391,satisfied,Female,Loyal Customer,48,Business travel,Business,3073,5,5,5,5,3,4,4,3,3,3,3,4,3,5,17,9,0
8040,satisfied,Male,Loyal Customer,55,Business travel,Business,127,2,2,2,2,4,4,4,4,4,4,5,3,4,5,0,0,0
45388,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,1275,1,4,1,5,1,1,1,1,3,3,5,5,4,1,14,6,1
11031,neutral or dissatisfied,Male,Loyal Customer,66,Business travel,Eco,1031,1,1,1,1,1,1,1,1,1,3,4,4,3,1,0,0,1
125771,satisfied,Female,Loyal Customer,60,Business travel,Business,1037,3,3,3,3,2,4,5,5,5,5,5,3,5,3,0,0,0
53600,neutral or dissatisfied,Female,Loyal Customer,15,Personal Travel,Eco,5449,4,5,4,1,4,4,4,3,3,4,4,4,4,4,0,0,1
56693,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2318,2,5,2,2,2,2,2,2,4,2,5,4,4,2,11,0,1
484,satisfied,Male,Loyal Customer,45,Business travel,Business,1569,0,0,0,3,2,4,4,3,3,3,3,3,3,5,5,1,0
17755,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,413,4,4,4,4,2,5,5,5,5,5,5,3,5,5,71,50,0
59331,neutral or dissatisfied,Female,Loyal Customer,62,Business travel,Business,2447,2,1,1,1,4,2,1,2,2,2,2,2,2,1,0,0,1
64414,neutral or dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco Plus,2392,4,5,4,4,2,4,2,2,3,2,5,5,5,2,0,0,1
50032,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Eco,1919,1,5,5,5,1,1,1,1,3,2,4,4,3,1,0,0,1
15132,neutral or dissatisfied,Male,Loyal Customer,25,Business travel,Business,2538,3,1,1,1,3,3,3,3,1,4,3,1,3,3,33,44,1
24032,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Business,2667,4,4,4,4,5,3,3,4,4,4,4,3,4,4,0,0,1
96102,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,808,4,1,1,1,3,2,4,4,4,4,4,4,4,2,30,11,0
41824,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1525,4,0,4,3,4,4,4,4,5,5,4,4,4,4,0,0,0
16497,satisfied,Female,Loyal Customer,55,Business travel,Business,1850,5,5,3,5,3,5,4,5,5,5,5,1,5,2,0,0,0
67178,neutral or dissatisfied,Female,Loyal Customer,13,Personal Travel,Eco,1924,4,4,4,3,4,4,4,4,1,5,3,3,3,4,0,0,1
34625,satisfied,Female,Loyal Customer,24,Business travel,Business,3506,2,2,2,2,5,5,5,5,4,2,4,5,4,5,0,0,0
64726,neutral or dissatisfied,Female,disloyal Customer,33,Business travel,Business,1951,1,0,0,4,3,0,3,3,3,2,4,3,5,3,0,0,1
16198,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1363,2,4,0,2,4,0,4,4,3,3,4,3,5,4,0,12,1
124317,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1787,4,0,4,2,5,4,5,5,3,2,4,4,5,5,0,0,1
93759,neutral or dissatisfied,Female,disloyal Customer,20,Business travel,Eco,1726,1,2,1,3,2,1,2,2,4,4,3,4,4,2,16,6,1
111696,satisfied,Male,Loyal Customer,33,Business travel,Business,2129,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85,0
63124,satisfied,Male,Loyal Customer,43,Business travel,Business,1558,1,1,1,1,4,5,4,3,3,3,3,5,3,4,24,12,0
96612,satisfied,Male,Loyal Customer,53,Business travel,Business,3640,2,2,2,2,5,4,5,4,4,5,4,5,4,5,0,2,0
110536,satisfied,Female,disloyal Customer,29,Business travel,Business,2254,4,4,4,4,5,4,5,5,5,2,5,3,5,5,0,0,1
43604,satisfied,Female,Loyal Customer,57,Business travel,Eco,232,4,4,4,4,1,5,3,4,4,4,4,2,4,5,2,0,0
12175,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Eco,2339,1,2,2,2,1,2,1,1,2,5,2,1,2,1,0,0,1
45847,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1952,3,3,3,3,2,4,4,4,4,4,4,3,4,3,3,0,0
96916,neutral or dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,2055,3,5,3,3,4,3,4,4,5,2,5,5,5,4,2,8,1
107196,neutral or dissatisfied,Female,Loyal Customer,19,Personal Travel,Eco,1773,3,5,3,4,2,3,2,2,3,3,4,4,4,2,0,0,1
54528,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2243,1,3,1,3,1,1,1,1,4,4,1,1,3,1,0,24,1
29586,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1998,2,2,2,3,4,2,4,4,5,5,5,2,1,4,8,4,1
53854,satisfied,Female,Loyal Customer,61,Business travel,Business,3020,5,2,5,5,5,2,4,5,5,5,5,5,5,5,0,0,0
41071,satisfied,Female,Loyal Customer,48,Business travel,Eco,478,5,4,4,4,5,5,2,5,5,5,5,2,5,5,2,1,0
72496,neutral or dissatisfied,Female,Loyal Customer,51,Business travel,Eco,2573,2,4,4,4,2,2,2,4,5,4,4,2,2,2,192,225,1
119835,neutral or dissatisfied,Female,Loyal Customer,10,Business travel,Business,2448,2,4,4,4,2,1,2,2,2,3,4,1,3,2,0,0,1
4400,neutral or dissatisfied,Female,Loyal Customer,35,Personal Travel,Eco,1368,4,3,5,2,4,5,4,4,3,5,5,1,1,4,0,11,1
42167,satisfied,Female,Loyal Customer,40,Business travel,Eco,1544,4,4,4,4,4,4,4,4,4,2,1,1,5,4,0,0,0
5651,satisfied,Female,Loyal Customer,40,Business travel,Business,3523,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0,0
78417,neutral or dissatisfied,Male,disloyal Customer,39,Business travel,Eco,1499,1,4,1,4,3,1,3,3,2,4,4,3,4,3,71,70,1
110318,satisfied,Female,disloyal Customer,21,Business travel,Eco,2664,4,4,4,2,3,4,3,3,3,2,5,5,4,3,42,42,1
27575,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2243,2,4,2,3,5,2,2,5,1,1,3,4,3,5,0,0,1
108455,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Eco,2731,1,1,1,3,1,5,5,4,1,1,3,5,1,5,216,210,1
115013,satisfied,Female,Loyal Customer,59,Business travel,Business,358,4,4,4,4,4,4,5,5,5,5,5,4,5,4,0,0,0
109691,neutral or dissatisfied,Female,Loyal Customer,39,Personal Travel,Eco,1844,4,5,5,1,3,5,3,3,3,3,4,4,4,3,122,111,1
41904,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1684,3,3,3,3,5,3,4,5,5,5,2,2,3,5,0,5,1
113916,neutral or dissatisfied,Female,Loyal Customer,56,Personal Travel,Eco Plus,2323,3,5,3,4,4,4,4,2,2,3,2,5,2,4,0,13,1
69823,satisfied,Male,Loyal Customer,50,Business travel,Business,3569,4,4,4,4,2,4,5,5,5,5,5,5,5,3,45,26,0
94769,neutral or dissatisfied,Male,disloyal Customer,21,Business travel,Eco,1823,2,2,2,3,3,2,1,3,4,4,4,3,3,3,1,0,1
63257,satisfied,Male,Loyal Customer,58,Business travel,Business,378,0,0,0,4,2,4,5,2,2,2,2,3,2,3,48,45,0
1191,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2116,2,5,5,1,1,5,4,1,3,4,4,4,5,1,0,13,1
96890,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,2397,3,5,3,2,2,3,5,2,4,2,5,4,5,2,0,0,1
3399,satisfied,Male,Loyal Customer,53,Business travel,Business,302,1,1,1,1,4,1,5,4,4,4,4,2,4,3,0,0,0
44316,satisfied,Female,Loyal Customer,27,Business travel,Business,2461,4,4,4,4,4,4,4,4,4,2,3,2,1,4,130,124,0
72323,satisfied,Female,Loyal Customer,59,Business travel,Business,1773,1,1,1,1,5,4,4,4,4,4,4,5,4,3,0,0,0
11561,neutral or dissatisfied,Male,disloyal Customer,20,Business travel,Eco,2390,2,0,2,3,2,2,2,2,3,2,5,3,4,2,9,1,1
27950,neutral or dissatisfied,Female,Loyal Customer,16,Business travel,Business,3073,2,3,3,3,2,2,2,2,4,1,3,2,3,2,50,57,1
5267,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,334,4,4,4,4,3,5,5,5,5,5,5,4,5,4,8,11,0
45073,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1425,1,4,1,4,5,1,5,5,3,5,3,2,4,5,11,2,1
58849,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1976,4,4,4,4,5,4,5,5,4,3,4,5,4,5,11,0,0
120951,neutral or dissatisfied,Female,disloyal Customer,20,Business travel,Eco,2145,1,1,1,3,4,1,4,4,4,5,3,1,3,4,36,51,1
50974,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1045,4,4,4,4,5,5,4,4,4,5,4,5,4,3,0,0,0
118885,satisfied,Female,disloyal Customer,15,Business travel,Business,1698,0,5,0,2,4,0,4,4,3,4,4,4,4,4,0,0,1
97806,neutral or dissatisfied,Female,disloyal Customer,16,Business travel,Eco,1258,1,2,1,3,1,1,1,1,1,5,3,1,3,1,4,12,1
111050,satisfied,Female,Loyal Customer,51,Business travel,Business,3552,3,3,3,3,1,3,3,5,5,4,5,1,5,5,2,0,0
51606,satisfied,Female,Loyal Customer,49,Business travel,Eco,268,3,2,2,2,3,2,2,3,3,3,3,5,3,1,0,0,0
102050,satisfied,Male,Loyal Customer,39,Business travel,Business,444,3,3,4,3,3,5,5,5,5,5,5,3,5,3,0,0,0
106775,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2020,2,5,2,3,4,2,5,4,4,3,4,4,5,4,5,0,1
47550,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Eco Plus,1532,3,3,3,3,3,3,3,3,1,5,1,5,4,3,9,10,1
123610,satisfied,Male,Loyal Customer,59,Business travel,Business,1782,3,3,2,3,5,5,5,4,4,4,4,4,4,3,0,0,0
65159,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1789,4,4,4,3,2,4,2,2,4,4,5,3,5,2,0,0,1
59605,satisfied,Male,Loyal Customer,44,Business travel,Business,3876,1,1,1,1,2,5,4,4,4,4,4,3,4,3,0,0,0
32320,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Business,1424,2,2,2,1,2,2,2,2,3,4,1,1,3,2,0,0,1
104836,satisfied,Female,Loyal Customer,44,Business travel,Business,1533,2,2,2,2,3,2,3,5,5,5,5,1,5,4,102,116,0
102439,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,422,4,4,4,4,1,2,2,5,5,5,5,1,5,5,38,19,0
113796,satisfied,Female,disloyal Customer,22,Business travel,Business,1185,4,0,4,3,5,4,2,5,4,5,4,5,4,5,2,2,1
26808,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,3419,2,4,2,1,2,2,2,2,3,5,5,2,2,2,27,21,1
48230,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1486,4,4,4,4,4,4,5,4,4,4,4,2,4,2,0,0,0
118064,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2491,2,1,1,1,5,1,5,5,4,2,2,4,2,5,5,0,1
77836,neutral or dissatisfied,Female,Loyal Customer,18,Personal Travel,Eco,2059,4,4,4,4,1,4,1,1,1,3,4,1,4,1,0,0,1
41973,neutral or dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2179,1,4,1,4,4,1,1,4,5,3,5,5,5,4,0,0,1
127137,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2081,4,3,3,3,1,5,4,4,4,4,4,5,4,5,0,0,0
118907,satisfied,Female,Loyal Customer,53,Business travel,Business,2390,2,2,2,2,2,1,5,5,5,5,4,2,5,5,7,0,0
24239,neutral or dissatisfied,Female,disloyal Customer,30,Business travel,Eco,1080,3,1,3,3,1,3,1,1,1,3,4,2,3,1,0,0,1
18872,neutral or dissatisfied,Male,Loyal Customer,53,Business travel,Eco,1848,3,3,5,5,3,3,3,3,1,5,3,2,3,3,30,22,1
20073,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,539,2,2,2,2,4,4,4,4,4,3,3,3,5,4,0,0,0
59846,satisfied,Female,Loyal Customer,40,Business travel,Business,1711,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,0,0
79360,satisfied,Female,Loyal Customer,51,Business travel,Business,2633,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0,0
39616,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2112,1,1,1,3,2,1,2,2,1,3,3,1,3,2,0,0,1
45810,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Eco,1840,2,3,2,3,2,2,2,2,5,5,4,4,3,2,0,0,1
41140,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1727,3,3,3,2,3,3,3,2,2,3,3,3,3,3,144,133,1
78494,neutral or dissatisfied,Male,Loyal Customer,56,Business travel,Eco,1650,2,3,2,3,2,2,2,2,3,2,2,2,2,2,39,19,1
18052,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Eco,2167,2,1,1,1,2,2,2,2,2,1,3,1,2,2,67,77,1
115975,neutral or dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1899,4,5,4,5,5,4,5,5,5,2,2,3,4,5,0,4,1
68446,satisfied,Female,Loyal Customer,51,Business travel,Business,1311,1,1,1,1,5,4,5,4,4,4,4,3,4,5,0,0,0
47709,neutral or dissatisfied,Male,Loyal Customer,31,Business travel,Eco Plus,2686,2,2,2,2,2,2,2,2,4,5,3,2,3,2,0,10,1
21915,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,453,2,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,1
88144,satisfied,Male,Loyal Customer,50,Business travel,Business,400,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0,0
65562,satisfied,Female,disloyal Customer,20,Business travel,Business,1626,5,0,5,3,3,5,3,3,5,5,5,4,5,3,0,0,1
52357,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,408,5,5,5,5,3,4,5,4,4,4,4,4,4,5,1,0,0
27219,satisfied,Female,Loyal Customer,24,Business travel,Business,2502,1,1,1,1,4,4,4,4,1,5,1,4,4,4,0,0,0
95167,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1164,2,2,2,2,5,5,5,5,4,3,4,4,4,5,20,13,0
82272,neutral or dissatisfied,Male,Loyal Customer,57,Business travel,Business,1513,3,1,1,1,3,4,4,3,3,2,3,4,3,1,0,0,1
65863,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2437,5,2,2,2,5,5,5,5,5,4,4,4,2,5,12,0,0
19080,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,643,2,2,1,2,4,4,4,4,3,5,5,4,4,4,38,38,0
8219,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1667,2,2,2,2,5,5,5,5,4,4,5,4,5,5,0,0,0
75441,satisfied,Male,Loyal Customer,60,Business travel,Business,2338,1,1,1,1,3,3,5,5,5,5,5,3,5,4,0,0,0
91624,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Eco,1342,4,5,5,5,2,2,2,4,4,4,4,3,4,1,100,87,1
17283,satisfied,Female,Loyal Customer,52,Business travel,Business,2330,1,1,1,1,4,1,5,5,5,5,5,4,5,3,3,25,0
11419,satisfied,Male,Loyal Customer,47,Business travel,Business,73,3,3,3,3,2,5,4,4,4,4,4,5,4,3,30,36,0
108781,neutral or dissatisfied,Female,Loyal Customer,66,Business travel,Business,1648,2,1,1,1,1,2,2,2,2,2,2,1,2,4,23,29,1
101117,satisfied,Female,disloyal Customer,27,Business travel,Business,2012,4,4,4,4,3,4,3,3,3,5,5,3,5,3,0,0,1
102363,neutral or dissatisfied,Female,disloyal Customer,40,Business travel,Business,1328,1,1,1,3,3,1,2,3,2,5,3,3,4,3,34,43,1
60699,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Business,3132,3,3,3,4,3,3,3,3,4,3,3,3,5,3,0,0,1
19189,satisfied,Female,disloyal Customer,21,Business travel,Eco,2329,5,0,5,4,5,0,5,5,3,3,2,3,3,5,0,0,1
128665,satisfied,Female,Loyal Customer,19,Business travel,Business,3912,2,2,2,2,5,4,5,5,3,4,4,3,5,5,5,0,0
10556,satisfied,Female,Loyal Customer,39,Business travel,Business,1583,2,2,2,2,3,4,4,4,4,4,4,3,4,5,0,0,0
122245,neutral or dissatisfied,Female,Loyal Customer,36,Business travel,Business,121,2,3,3,3,2,3,3,2,2,1,2,2,2,4,0,0,1
5459,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1570,3,3,3,3,3,3,3,3,2,3,4,3,3,3,17,16,1
117057,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Business,2076,3,3,3,3,5,4,4,3,3,3,3,3,3,3,0,0,1
102604,neutral or dissatisfied,Female,Loyal Customer,18,Personal Travel,Eco Plus,1853,4,3,4,4,2,4,3,2,1,1,3,1,1,2,36,27,1
35953,satisfied,Female,Loyal Customer,38,Business travel,Business,2439,5,5,5,5,1,4,3,4,4,4,4,4,4,5,0,0,0
114741,satisfied,Female,Loyal Customer,55,Business travel,Business,2286,2,2,2,2,5,5,5,4,4,4,5,5,5,5,172,168,0
12808,neutral or dissatisfied,Male,Loyal Customer,26,Business travel,Business,5012,2,3,1,3,2,2,2,2,3,3,4,3,4,2,10,16,1
50224,neutral or dissatisfied,Female,Loyal Customer,50,Business travel,Eco,76,2,2,2,2,3,1,1,2,2,2,2,1,2,1,0,0,1
53473,neutral or dissatisfied,Female,disloyal Customer,44,Business travel,Eco,2466,1,1,1,3,5,1,5,5,2,4,3,3,3,5,45,26,1
29896,neutral or dissatisfied,Female,Loyal Customer,43,Business travel,Business,3511,4,4,4,4,1,3,3,4,4,4,4,1,4,1,0,0,1
88290,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Business,406,3,1,3,1,3,4,4,3,3,3,3,1,3,2,0,0,1
77938,neutral or dissatisfied,Female,disloyal Customer,61,Business travel,Business,1869,4,4,4,4,3,4,3,3,4,2,5,4,5,3,0,0,1
